2025-02-24 20:45:05.649350	Queue empty, exiting
2025-02-24 20:45:05.749405	Waiting for work
2025-02-24 20:45:05.749563	Queue empty, exiting
2025-02-24 20:45:07.654570	Waiting for work
2025-02-24 20:45:07.654745	Queue empty, exiting
2025-02-24 20:45:07.755154	Waiting for work
2025-02-24 20:45:07.755323	Queue empty, exiting
2025-02-24 20:45:09.660519	Waiting for work
2025-02-24 20:45:09.660809	Queue empty, exiting
2025-02-24 20:45:09.761007	Waiting for work
2025-02-24 20:45:09.761121	Queue empty, exiting
2025-02-24 20:45:11.665923	Waiting for work
2025-02-24 20:45:11.666202	Queue empty, exiting
2025-02-24 20:45:11.766462	Waiting for work
2025-02-24 20:45:11.766599	Queue empty, exiting
2025-02-24 20:45:13.672066	Waiting for work
2025-02-24 20:45:13.672319	Queue empty, exiting
2025-02-24 20:45:13.772448	Waiting for work
2025-02-24 20:45:13.772577	Queue empty, exiting
2025-02-24 20:45:15.677799	Waiting for work
2025-02-24 20:45:15.677956	Queue empty, exiting
2025-02-24 20:45:15.777804	Waiting for work
2025-02-24 20:45:15.777931	Queue empty, exiting
2025-02-24 20:45:17.682866	Waiting for work
2025-02-24 20:45:17.683026	Queue empty, exiting
2025-02-24 20:45:17.783168	Waiting for work
2025-02-24 20:45:17.783317	Queue empty, exiting
2025-02-24 20:45:19.688508	Waiting for work
2025-02-24 20:45:19.688669	Queue empty, exiting
2025-02-24 20:45:19.788625	Waiting for work
2025-02-24 20:45:19.788745	Queue empty, exiting
2025-02-24 20:45:21.694120	Waiting for work
2025-02-24 20:45:21.694281	Queue empty, exiting
2025-02-24 20:45:21.794582	Waiting for work
2025-02-24 20:45:21.794842	Queue empty, exiting
2025-02-24 20:45:23.699955	Waiting for work
2025-02-24 20:45:23.700127	Queue empty, exiting
2025-02-24 20:45:23.800183	Waiting for work
2025-02-24 20:45:23.800315	Queue empty, exiting
2025-02-24 20:45:25.705533	Waiting for work
2025-02-24 20:45:25.705826	Queue empty, exiting
2025-02-24 20:45:25.806230	Waiting for work
2025-02-24 20:45:25.806366	Queue empty, exiting
2025-02-24 20:45:27.710723	Waiting for work
2025-02-24 20:45:27.710929	Queue empty, exiting
2025-02-24 20:45:27.811201	Waiting for work
2025-02-24 20:45:27.811381	Queue empty, exiting
2025-02-24 20:45:29.716464	Waiting for work
2025-02-24 20:45:29.716652	Queue empty, exiting
2025-02-24 20:45:29.816840	Waiting for work
2025-02-24 20:45:29.817052	Queue empty, exiting
2025-02-24 20:45:31.722294	Waiting for work
2025-02-24 20:45:31.722460	Queue empty, exiting
2025-02-24 20:45:31.822519	Waiting for work
2025-02-24 20:45:31.822649	Queue empty, exiting
2025-02-24 20:45:33.728138	Waiting for work
2025-02-24 20:45:33.728296	Queue empty, exiting
2025-02-24 20:45:33.828410	Waiting for work
2025-02-24 20:45:33.828533	Queue empty, exiting
2025-02-24 20:45:35.735185	Waiting for work
2025-02-24 20:45:35.735356	Queue empty, exiting
2025-02-24 20:45:35.835550	Waiting for work
2025-02-24 20:45:35.835678	Queue empty, exiting
2025-02-24 20:45:37.741132	Waiting for work
2025-02-24 20:45:37.741289	Queue empty, exiting
2025-02-24 20:45:37.841457	Waiting for work
2025-02-24 20:45:37.841590	Queue empty, exiting
2025-02-24 20:45:39.747179	Waiting for work
2025-02-24 20:45:39.747357	Queue empty, exiting
2025-02-24 20:45:39.847357	Waiting for work
2025-02-24 20:45:39.847482	Queue empty, exiting
2025-02-24 20:45:41.753584	Waiting for work
2025-02-24 20:45:41.753741	Queue empty, exiting
2025-02-24 20:45:41.853768	Waiting for work
2025-02-24 20:45:41.853904	Queue empty, exiting
2025-02-24 20:45:43.758640	Waiting for work
2025-02-24 20:45:43.758770	Queue empty, exiting
2025-02-24 20:45:43.859133	Waiting for work
2025-02-24 20:45:43.859261	Queue empty, exiting
2025-02-24 20:45:45.765033	Waiting for work
2025-02-24 20:45:45.765208	Queue empty, exiting
2025-02-24 20:45:45.865404	Waiting for work
2025-02-24 20:45:45.865541	Queue empty, exiting
2025-02-24 20:45:47.771238	Waiting for work
2025-02-24 20:45:47.771390	Queue empty, exiting
2025-02-24 20:45:47.871725	Waiting for work
2025-02-24 20:45:47.871984	Queue empty, exiting
2025-02-24 20:45:49.777940	Waiting for work
2025-02-24 20:45:49.778158	Queue empty, exiting
2025-02-24 20:45:49.878299	Waiting for work
2025-02-24 20:45:49.878433	Queue empty, exiting
2025-02-24 20:45:51.783834	Waiting for work
2025-02-24 20:45:51.784125	Queue empty, exiting
2025-02-24 20:45:51.884303	Waiting for work
2025-02-24 20:45:51.884425	Queue empty, exiting
2025-02-24 20:45:53.789915	Waiting for work
2025-02-24 20:45:53.790215	Queue empty, exiting
2025-02-24 20:45:53.890473	Waiting for work
2025-02-24 20:45:53.890738	Queue empty, exiting
2025-02-24 20:45:55.795920	Waiting for work
2025-02-24 20:45:55.796093	Queue empty, exiting
2025-02-24 20:45:55.896244	Waiting for work
2025-02-24 20:45:55.896381	Queue empty, exiting
2025-02-24 20:45:57.801511	Waiting for work
2025-02-24 20:45:57.801665	Queue empty, exiting
2025-02-24 20:45:57.901766	Waiting for work
2025-02-24 20:45:57.902035	Queue empty, exiting
2025-02-24 20:45:59.807252	Waiting for work
2025-02-24 20:45:59.807404	Queue empty, exiting
2025-02-24 20:45:59.907460	Waiting for work
2025-02-24 20:45:59.907619	Queue empty, exiting
2025-02-24 20:46:01.812455	Waiting for work
2025-02-24 20:46:01.812607	Queue empty, exiting
2025-02-24 20:46:01.912933	Waiting for work
2025-02-24 20:46:01.913148	Queue empty, exiting
2025-02-24 20:46:03.818340	Waiting for work
2025-02-24 20:46:03.818501	Queue empty, exiting
2025-02-24 20:46:03.917756	Waiting for work
2025-02-24 20:46:03.917953	Queue empty, exiting
2025-02-24 20:46:05.823295	Waiting for work
2025-02-24 20:46:05.823473	Queue empty, exiting
2025-02-24 20:46:05.922799	Waiting for work
2025-02-24 20:46:05.923132	Queue empty, exiting
2025-02-24 20:46:07.828914	Waiting for work
2025-02-24 20:46:07.829210	Queue empty, exiting
2025-02-24 20:46:07.929482	Waiting for work
2025-02-24 20:46:07.929743	Queue empty, exiting
2025-02-24 20:46:09.835099	Waiting for work
2025-02-24 20:46:09.835224	Queue empty, exiting
2025-02-24 20:46:09.935310	Waiting for work
2025-02-24 20:46:09.935470	Queue empty, exiting
2025-02-24 20:46:11.840837	Waiting for work
2025-02-24 20:46:11.841164	Queue empty, exiting
2025-02-24 20:46:11.941302	Waiting for work
2025-02-24 20:46:11.941440	Queue empty, exiting
2025-02-24 20:46:13.846872	Waiting for work
2025-02-24 20:46:13.847114	Queue empty, exiting
2025-02-24 20:46:13.947159	Waiting for work
2025-02-24 20:46:13.947287	Queue empty, exiting
2025-02-24 20:46:15.852165	Waiting for work
2025-02-24 20:46:15.852345	Queue empty, exiting
2025-02-24 20:46:15.952604	Waiting for work
2025-02-24 20:46:15.952899	Queue empty, exiting
2025-02-24 20:46:17.858654	Waiting for work
2025-02-24 20:46:17.858823	Queue empty, exiting
2025-02-24 20:46:17.959159	Waiting for work
2025-02-24 20:46:17.959288	Queue empty, exiting
2025-02-24 20:46:19.864915	Waiting for work
2025-02-24 20:46:19.865220	Queue empty, exiting
2025-02-24 20:46:19.965384	Waiting for work
2025-02-24 20:46:19.965546	Queue empty, exiting
2025-02-24 20:46:21.871297	Waiting for work
2025-02-24 20:46:21.871472	Queue empty, exiting
2025-02-24 20:46:21.972720	Waiting for work
2025-02-24 20:46:21.973015	Queue empty, exiting
2025-02-24 20:46:23.878560	Waiting for work
2025-02-24 20:46:23.878718	Queue empty, exiting
2025-02-24 20:46:23.979044	Waiting for work
2025-02-24 20:46:23.979231	Queue empty, exiting
2025-02-24 20:46:25.884420	Waiting for work
2025-02-24 20:46:25.884597	Queue empty, exiting
2025-02-24 20:46:25.984960	Waiting for work
2025-02-24 20:46:25.985115	Queue empty, exiting
2025-02-24 20:46:27.890756	Waiting for work
2025-02-24 20:46:27.891115	Queue empty, exiting
2025-02-24 20:46:27.991174	Waiting for work
2025-02-24 20:46:27.991299	Queue empty, exiting
2025-02-24 20:46:29.896909	Waiting for work
2025-02-24 20:46:29.897189	Queue empty, exiting
2025-02-24 20:46:29.997376	Waiting for work
2025-02-24 20:46:29.997501	Queue empty, exiting
2025-02-24 20:46:31.903211	Waiting for work
2025-02-24 20:46:31.903403	Queue empty, exiting
2025-02-24 20:46:32.003373	Waiting for work
2025-02-24 20:46:32.003498	Queue empty, exiting
2025-02-24 20:46:33.910158	Waiting for work
2025-02-24 20:46:33.910400	Queue empty, exiting
2025-02-24 20:46:34.009639	Waiting for work
2025-02-24 20:46:34.009901	Queue empty, exiting
2025-02-24 20:46:35.915179	Waiting for work
2025-02-24 20:46:35.915310	Queue empty, exiting
2025-02-24 20:46:36.015436	Waiting for work
2025-02-24 20:46:36.015598	Queue empty, exiting
2025-02-24 20:46:37.921209	Waiting for work
2025-02-24 20:46:37.921382	Queue empty, exiting
2025-02-24 20:46:38.021476	Waiting for work
2025-02-24 20:46:38.021610	Queue empty, exiting
2025-02-24 20:46:39.926990	Waiting for work
2025-02-24 20:46:39.927153	Queue empty, exiting
2025-02-24 20:46:40.027560	Waiting for work
2025-02-24 20:46:40.027820	Queue empty, exiting
2025-02-24 20:46:41.933722	Waiting for work
2025-02-24 20:46:41.933886	Queue empty, exiting
2025-02-24 20:46:42.033926	Waiting for work
2025-02-24 20:46:42.034061	Queue empty, exiting
2025-02-24 20:46:43.939009	Waiting for work
2025-02-24 20:46:43.939170	Queue empty, exiting
2025-02-24 20:46:44.039335	Waiting for work
2025-02-24 20:46:44.039504	Queue empty, exiting
2025-02-24 20:46:45.945913	Waiting for work
2025-02-24 20:46:45.946095	Queue empty, exiting
2025-02-24 20:46:46.046386	Waiting for work
2025-02-24 20:46:46.046531	Queue empty, exiting
2025-02-24 20:46:47.951963	Waiting for work
2025-02-24 20:46:47.952117	Queue empty, exiting
2025-02-24 20:46:48.052378	Waiting for work
2025-02-24 20:46:48.052541	Queue empty, exiting
2025-02-24 20:46:49.958097	Waiting for work
2025-02-24 20:46:49.958270	Queue empty, exiting
2025-02-24 20:46:50.058567	Waiting for work
2025-02-24 20:46:50.058828	Queue empty, exiting
2025-02-24 20:46:51.964057	Waiting for work
2025-02-24 20:46:51.964232	Queue empty, exiting
2025-02-24 20:46:52.064446	Waiting for work
2025-02-24 20:46:52.064587	Queue empty, exiting
2025-02-24 20:46:53.969949	Waiting for work
2025-02-24 20:46:53.970244	Queue empty, exiting
2025-02-24 20:46:54.070464	Waiting for work
2025-02-24 20:46:54.070615	Queue empty, exiting
2025-02-24 20:46:55.976436	Waiting for work
2025-02-24 20:46:55.976589	Queue empty, exiting
2025-02-24 20:46:56.075527	Waiting for work
2025-02-24 20:46:56.075666	Queue empty, exiting
2025-02-24 20:46:57.980949	Waiting for work
2025-02-24 20:46:57.981157	Queue empty, exiting
2025-02-24 20:46:58.081292	Waiting for work
2025-02-24 20:46:58.081422	Queue empty, exiting
2025-02-24 20:46:59.987190	Waiting for work
2025-02-24 20:46:59.987345	Queue empty, exiting
2025-02-24 20:47:00.087368	Waiting for work
2025-02-24 20:47:00.087506	Queue empty, exiting
2025-02-24 20:47:01.993492	Waiting for work
2025-02-24 20:47:01.993622	Queue empty, exiting
2025-02-24 20:47:02.093741	Waiting for work
2025-02-24 20:47:02.093985	Queue empty, exiting
2025-02-24 20:47:03.999588	Waiting for work
2025-02-24 20:47:03.999873	Queue empty, exiting
2025-02-24 20:47:04.100282	Waiting for work
2025-02-24 20:47:04.100422	Queue empty, exiting
2025-02-24 20:47:06.004558	Waiting for work
2025-02-24 20:47:06.004704	Queue empty, exiting
2025-02-24 20:47:06.104687	Waiting for work
2025-02-24 20:47:06.104826	Queue empty, exiting
2025-02-24 20:47:08.009607	Waiting for work
2025-02-24 20:47:08.009897	Queue empty, exiting
2025-02-24 20:47:08.110235	Waiting for work
2025-02-24 20:47:08.110366	Queue empty, exiting
2025-02-24 20:47:10.016192	Waiting for work
2025-02-24 20:47:10.016454	Queue empty, exiting
2025-02-24 20:47:10.116715	Waiting for work
2025-02-24 20:47:10.117025	Queue empty, exiting
2025-02-24 20:47:12.022765	Waiting for work
2025-02-24 20:47:12.023145	Queue empty, exiting
2025-02-24 20:47:12.123489	Waiting for work
2025-02-24 20:47:12.123646	Queue empty, exiting
2025-02-24 20:47:14.028891	Waiting for work
2025-02-24 20:47:14.029072	Queue empty, exiting
2025-02-24 20:47:14.129235	Waiting for work
2025-02-24 20:47:14.129375	Queue empty, exiting
2025-02-24 20:47:16.034925	Waiting for work
2025-02-24 20:47:16.035241	Queue empty, exiting
2025-02-24 20:47:16.135480	Waiting for work
2025-02-24 20:47:16.135621	Queue empty, exiting
2025-02-24 20:47:18.041018	Waiting for work
2025-02-24 20:47:18.041313	Queue empty, exiting
2025-02-24 20:47:18.141367	Waiting for work
2025-02-24 20:47:18.141508	Queue empty, exiting
2025-02-24 20:47:20.047079	Waiting for work
2025-02-24 20:47:20.047349	Queue empty, exiting
2025-02-24 20:47:20.147513	Waiting for work
2025-02-24 20:47:20.147654	Queue empty, exiting
2025-02-24 20:47:22.052526	Waiting for work
2025-02-24 20:47:22.052697	Queue empty, exiting
2025-02-24 20:47:22.152951	Waiting for work
2025-02-24 20:47:22.153085	Queue empty, exiting
2025-02-24 20:47:24.058132	Waiting for work
2025-02-24 20:47:24.058310	Queue empty, exiting
2025-02-24 20:47:24.158568	Waiting for work
2025-02-24 20:47:24.158708	Queue empty, exiting
2025-02-24 20:47:26.063543	Waiting for work
2025-02-24 20:47:26.063717	Queue empty, exiting
2025-02-24 20:47:26.164047	Waiting for work
2025-02-24 20:47:26.164325	Queue empty, exiting
2025-02-24 20:47:28.069682	Waiting for work
2025-02-24 20:47:28.069804	Queue empty, exiting
2025-02-24 20:47:28.169861	Waiting for work
2025-02-24 20:47:28.170130	Queue empty, exiting
2025-02-24 20:47:30.075689	Waiting for work
2025-02-24 20:47:30.075968	Queue empty, exiting
2025-02-24 20:47:30.176251	Waiting for work
2025-02-24 20:47:30.176437	Queue empty, exiting
2025-02-24 20:47:32.081874	Waiting for work
2025-02-24 20:47:32.082170	Queue empty, exiting
2025-02-24 20:47:32.182483	Waiting for work
2025-02-24 20:47:32.182624	Queue empty, exiting
2025-02-24 20:47:34.089084	Waiting for work
2025-02-24 20:47:34.089284	Queue empty, exiting
2025-02-24 20:47:34.189441	Waiting for work
2025-02-24 20:47:34.189579	Queue empty, exiting
2025-02-24 20:47:36.095240	Waiting for work
2025-02-24 20:47:36.095403	Queue empty, exiting
2025-02-24 20:47:36.195618	Waiting for work
2025-02-24 20:47:36.195897	Queue empty, exiting
2025-02-24 20:47:38.101690	Waiting for work
2025-02-24 20:47:38.101977	Queue empty, exiting
2025-02-24 20:47:38.202404	Waiting for work
2025-02-24 20:47:38.202587	Queue empty, exiting
2025-02-24 20:47:40.108187	Waiting for work
2025-02-24 20:47:40.108425	Queue empty, exiting
2025-02-24 20:47:40.207629	Waiting for work
2025-02-24 20:47:40.207783	Queue empty, exiting
2025-02-24 20:47:42.113566	Waiting for work
2025-02-24 20:47:42.113690	Queue empty, exiting
2025-02-24 20:47:42.213524	Waiting for work
2025-02-24 20:47:42.213652	Queue empty, exiting
2025-02-24 20:47:44.118162	Waiting for work
2025-02-24 20:47:44.118329	Queue empty, exiting
2025-02-24 20:47:44.218625	Waiting for work
2025-02-24 20:47:44.218773	Queue empty, exiting
2025-02-24 20:47:46.124490	Waiting for work
2025-02-24 20:47:46.124663	Queue empty, exiting
2025-02-24 20:47:46.224815	Waiting for work
2025-02-24 20:47:46.224980	Queue empty, exiting
2025-02-24 20:47:48.129985	Waiting for work
2025-02-24 20:47:48.130128	Queue empty, exiting
2025-02-24 20:47:48.230367	Waiting for work
2025-02-24 20:47:48.230504	Queue empty, exiting
2025-02-24 20:47:50.135203	Waiting for work
2025-02-24 20:47:50.135361	Queue empty, exiting
2025-02-24 20:47:50.235367	Waiting for work
2025-02-24 20:47:50.235518	Queue empty, exiting
2025-02-24 20:47:52.142222	Waiting for work
2025-02-24 20:47:52.142402	Queue empty, exiting
2025-02-24 20:47:52.241756	Waiting for work
2025-02-24 20:47:52.242025	Queue empty, exiting
2025-02-24 20:47:54.147578	Waiting for work
2025-02-24 20:47:54.147700	Queue empty, exiting
2025-02-24 20:47:54.247823	Waiting for work
2025-02-24 20:47:54.248029	Queue empty, exiting
2025-02-24 20:47:56.153457	Waiting for work
2025-02-24 20:47:56.153624	Queue empty, exiting
2025-02-24 20:47:56.253908	Waiting for work
2025-02-24 20:47:56.254107	Queue empty, exiting
2025-02-24 20:47:58.159480	Waiting for work
2025-02-24 20:47:58.159637	Queue empty, exiting
2025-02-24 20:47:58.259962	Waiting for work
2025-02-24 20:47:58.260106	Queue empty, exiting
2025-02-24 20:48:00.165188	Waiting for work
2025-02-24 20:48:00.165328	Queue empty, exiting
2025-02-24 20:48:00.265227	Waiting for work
2025-02-24 20:48:00.265362	Queue empty, exiting
2025-02-24 20:48:02.171807	Waiting for work
2025-02-24 20:48:02.171980	Queue empty, exiting
2025-02-24 20:48:02.272221	Waiting for work
2025-02-24 20:48:02.272361	Queue empty, exiting
2025-02-24 20:48:04.178106	Waiting for work
2025-02-24 20:48:04.178296	Queue empty, exiting
2025-02-24 20:48:04.278509	Waiting for work
2025-02-24 20:48:04.278656	Queue empty, exiting
2025-02-24 20:48:06.184368	Waiting for work
2025-02-24 20:48:06.184557	Queue empty, exiting
2025-02-24 20:48:06.283786	Waiting for work
2025-02-24 20:48:06.283929	Queue empty, exiting
2025-02-24 20:48:08.189919	Waiting for work
2025-02-24 20:48:08.190208	Queue empty, exiting
2025-02-24 20:48:08.290431	Waiting for work
2025-02-24 20:48:08.290579	Queue empty, exiting
2025-02-24 20:48:10.196192	Waiting for work
2025-02-24 20:48:10.196381	Queue empty, exiting
2025-02-24 20:48:10.296505	Waiting for work
2025-02-24 20:48:10.296647	Queue empty, exiting
2025-02-24 20:48:10.736606	Source Directory: /mnt/data/frozen_buckets/index4/db_1726679943_1726679518_418
2025-02-24 20:48:10.736725	Bucket Id:db_1726679943_1726679518_418
2025-02-24 20:48:10.736794	Destination Index: restored_data_100
2025-02-24 20:48:10.736870	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726679943_1726679518_418
2025-02-24 20:48:10.736891	Source Directory: /mnt/data/frozen_buckets/index3/db_1726227069_1726225628_169
2025-02-24 20:48:10.736945	Source Directory: /mnt/data/frozen_buckets/index4/db_1726679943_1726679518_418
2025-02-24 20:48:10.737007	Destination: /mnt/data/restored_data_100/thaweddb/db_1726679943_1726679518_418
2025-02-24 20:48:10.737005	Bucket Id:db_1726227069_1726225628_169
2025-02-24 20:48:10.737076	Destination Index: restored_data_100
2025-02-24 20:48:10.737140	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726227069_1726225628_169
2025-02-24 20:48:10.737206	Source Directory: /mnt/data/frozen_buckets/index3/db_1726227069_1726225628_169
2025-02-24 20:48:10.737269	Destination: /mnt/data/restored_data_100/thaweddb/db_1726227069_1726225628_169
2025-02-24 20:51:01.012619	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681985_1726681610_423
2025-02-24 20:51:01.012747	Bucket Id:db_1726681985_1726681610_423
2025-02-24 20:51:01.012816	Destination Index: restored_data_100
2025-02-24 20:51:01.012888	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681985_1726681610_423
2025-02-24 20:51:01.012956	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681985_1726681610_423
2025-02-24 20:51:01.013019	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681985_1726681610_423
2025-02-24 20:51:02.339356	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681565_1726681190_422
2025-02-24 20:51:02.339472	Bucket Id:db_1726681565_1726681190_422
2025-02-24 20:51:02.339540	Destination Index: restored_data_100
2025-02-24 20:51:02.339602	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681565_1726681190_422
2025-02-24 20:51:02.339665	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681565_1726681190_422
2025-02-24 20:51:02.339725	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681565_1726681190_422
2025-02-24 20:51:03.563544	Source Directory: /mnt/data/frozen_buckets/index3/db_1726228510_1726227069_170
2025-02-24 20:51:03.563660	Bucket Id:db_1726228510_1726227069_170
2025-02-24 20:51:03.563729	Destination Index: restored_data_100
2025-02-24 20:51:03.563792	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726228510_1726227069_170
2025-02-24 20:51:03.563855	Source Directory: /mnt/data/frozen_buckets/index3/db_1726228510_1726227069_170
2025-02-24 20:51:03.563924	Destination: /mnt/data/restored_data_100/thaweddb/db_1726228510_1726227069_170
2025-02-24 20:51:03.954413	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681145_1726680718_421
2025-02-24 20:51:03.954535	Bucket Id:db_1726681145_1726680718_421
2025-02-24 20:51:03.954605	Destination Index: restored_data_100
2025-02-24 20:51:03.954666	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681145_1726680718_421
2025-02-24 20:51:03.954728	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681145_1726680718_421
2025-02-24 20:51:03.954790	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681145_1726680718_421
2025-02-24 20:51:05.229019	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680726_1726680363_420
2025-02-24 20:51:05.229137	Bucket Id:db_1726680726_1726680363_420
2025-02-24 20:51:05.229206	Destination Index: restored_data_100
2025-02-24 20:51:05.229269	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726680726_1726680363_420
2025-02-24 20:51:05.229332	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680726_1726680363_420
2025-02-24 20:51:05.229392	Destination: /mnt/data/restored_data_100/thaweddb/db_1726680726_1726680363_420
2025-02-24 20:51:05.283432	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680363_1726679938_419
2025-02-24 20:51:05.283552	Bucket Id:db_1726680363_1726679938_419
2025-02-24 20:51:05.283619	Destination Index: restored_data_100
2025-02-24 20:51:05.283682	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726680363_1726679938_419
2025-02-24 20:51:05.283746	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680363_1726679938_419
2025-02-24 20:51:05.283807	Destination: /mnt/data/restored_data_100/thaweddb/db_1726680363_1726679938_419
2025-02-24 20:51:05.915072	Source Directory: /mnt/data/frozen_buckets/index3/db_1726227069_1726225628_169
2025-02-24 20:51:05.915189	Bucket Id:db_1726227069_1726225628_169
2025-02-24 20:51:05.915258	Destination Index: restored_data_100
2025-02-24 20:51:05.915324	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726227069_1726225628_169
2025-02-24 20:51:05.915388	Source Directory: /mnt/data/frozen_buckets/index3/db_1726227069_1726225628_169
2025-02-24 20:51:05.915449	Destination: /mnt/data/restored_data_100/thaweddb/db_1726227069_1726225628_169
2025-02-24 20:51:06.549509	Source Directory: /mnt/data/frozen_buckets/index4/db_1726679943_1726679518_418
2025-02-24 20:51:06.549622	Bucket Id:db_1726679943_1726679518_418
2025-02-24 20:51:06.549689	Destination Index: restored_data_100
2025-02-24 20:51:06.549749	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726679943_1726679518_418
2025-02-24 20:51:06.549813	Source Directory: /mnt/data/frozen_buckets/index4/db_1726679943_1726679518_418
2025-02-24 20:51:06.549873	Destination: /mnt/data/restored_data_100/thaweddb/db_1726679943_1726679518_418
2025-02-24 20:51:07.818128	Source Directory: /mnt/data/frozen_buckets/index3/db_1726679447_1726678294_172
2025-02-24 20:51:07.818267	Bucket Id:db_1726679447_1726678294_172
2025-02-24 20:51:07.818342	Destination Index: restored_data_100
2025-02-24 20:51:07.818405	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726679447_1726678294_172
2025-02-24 20:51:07.818469	Source Directory: /mnt/data/frozen_buckets/index3/db_1726679447_1726678294_172
2025-02-24 20:51:07.818531	Destination: /mnt/data/restored_data_100/thaweddb/db_1726679447_1726678294_172
2025-02-24 20:51:08.126793	Source Directory: /mnt/data/frozen_buckets/index4/db_1726682406_1726681979_424
2025-02-24 20:51:08.126909	Bucket Id:db_1726682406_1726681979_424
2025-02-24 20:51:08.127002	Destination Index: restored_data_100
2025-02-24 20:51:08.127070	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726682406_1726681979_424
2025-02-24 20:51:08.127139	Source Directory: /mnt/data/frozen_buckets/index4/db_1726682406_1726681979_424
2025-02-24 20:51:08.127200	Destination: /mnt/data/restored_data_100/thaweddb/db_1726682406_1726681979_424
2025-02-24 20:51:09.992786	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681985_1726681610_423
2025-02-24 20:51:09.992923	Bucket Id:db_1726681985_1726681610_423
2025-02-24 20:51:09.992994	Destination Index: restored_data_100
2025-02-24 20:51:09.993056	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681985_1726681610_423
2025-02-24 20:51:09.993119	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681985_1726681610_423
2025-02-24 20:51:09.993179	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681985_1726681610_423
2025-02-24 20:51:10.270055	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681565_1726681190_422
2025-02-24 20:51:10.270168	Bucket Id:db_1726681565_1726681190_422
2025-02-24 20:51:10.270234	Destination Index: restored_data_100
2025-02-24 20:51:10.270294	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681565_1726681190_422
2025-02-24 20:51:10.270357	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681565_1726681190_422
2025-02-24 20:51:10.270418	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681565_1726681190_422
2025-02-24 20:51:10.352277	Source Directory: /mnt/data/frozen_buckets/index3/db_1726228510_1726227069_170
2025-02-24 20:51:10.352403	Bucket Id:db_1726228510_1726227069_170
2025-02-24 20:51:10.352471	Destination Index: restored_data_100
2025-02-24 20:51:10.352532	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726228510_1726227069_170
2025-02-24 20:51:10.352598	Source Directory: /mnt/data/frozen_buckets/index3/db_1726228510_1726227069_170
2025-02-24 20:51:10.352658	Destination: /mnt/data/restored_data_100/thaweddb/db_1726228510_1726227069_170
2025-02-24 20:51:11.391053	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681145_1726680718_421
2025-02-24 20:51:11.391174	Bucket Id:db_1726681145_1726680718_421
2025-02-24 20:51:11.391244	Destination Index: restored_data_100
2025-02-24 20:51:11.391305	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681145_1726680718_421
2025-02-24 20:51:11.391370	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681145_1726680718_421
2025-02-24 20:51:11.391434	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681145_1726680718_421
2025-02-24 20:51:13.547824	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680726_1726680363_420
2025-02-24 20:51:13.547944	Bucket Id:db_1726680726_1726680363_420
2025-02-24 20:51:13.548014	Destination Index: restored_data_100
2025-02-24 20:51:13.548077	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726680726_1726680363_420
2025-02-24 20:51:13.548141	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680726_1726680363_420
2025-02-24 20:51:13.548201	Destination: /mnt/data/restored_data_100/thaweddb/db_1726680726_1726680363_420
2025-02-24 20:51:14.315746	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680363_1726679938_419
